target_id,source_id,source_url,link_publication_date,origin,title,publisher,journal,volume,page,year_of_publishing,citationMetadata
10.18739/A22918,10.1007/s10533-013-9864-y,https://doi.org/10.1007/s10533-013-9864-y,2021-02-04,"A. E. Hershey, R. M. Northington, S. C. Whalen","Substrate limitation of sediment methane flux, methane oxidation and use of stable isotopes for assessing methanogenesis pathways in a small arctic lake",Springer Science and Business Media LLC,Biogeochemistry,117,325-336,2013,
10.18739/A29K45T24,10.1016/j.gca.2013.06.018,https://doi.org/10.1016/j.gca.2013.06.018,2021-02-04,"Pamela S. Hill, Aradhna K. Tripati, Edwin A. Schauble","Theoretical constraints on the effects of pH, salinity, and temperature on clumped isotope signatures of dissolved inorganic carbon species and precipitating carbonate minerals",Elsevier BV,Geochimica et Cosmochimica Acta,125,610-652,2013,
10.18739/A27G2X,10.1017/aog.2016.5,https://doi.org/10.1017/aog.2016.5,2021-02-04,"Toby W. Meierbachtol, Joel T. Harper, Neil F. Humphrey, Patrick J. Wright",Mechanical forcing of water pressure in a hydraulically isolated reach beneath Western Greenland's ablation zone,Cambridge University Press (CUP),Annals of Glaciology,57,62-70,2016,
10.18739/A25Q4RM33,10.1029/2019GL086521,https://doi.org/10.1029/2019GL086521,2021-02-04,"Lincoln H. Pitcher, Laurence C. Smith, Colin J. Gleason, Clément Miège, Jonathan C. Ryan, Birgit Hagedorn, Dirk As, Winnie Chu, Richard R. Forster",Direct Observation of Winter Meltwater Drainage From the Greenland Ice Sheet,American Geophysical Union (AGU),Geophysical Research Letters,47,NULL,2020,
10.18739/A2GX44V1P,10.1017/jog.2020.30,https://doi.org/10.1017/jog.2020.30,2021-02-04,"B. Vandecrux, R. S. Fausto, D. van As, W. Colgan, P. L. Langen, K. Haubner, T. Ingeman-Nielsen, A. Heilig, C. M. Stevens, M. MacFerrin, M. Niwano, K. Steffen, J.E. Box",Firn cold content evolution at nine sites on the Greenland ice sheet between 1998 and 2017,Cambridge University Press (CUP),Journal of Glaciology,66,591-602,2020,
10.18739/A2V698C33,10.1017/jog.2020.30,https://doi.org/10.1017/jog.2020.30,2021-02-04,"B. Vandecrux, R. S. Fausto, D. van As, W. Colgan, P. L. Langen, K. Haubner, T. Ingeman-Nielsen, A. Heilig, C. M. Stevens, M. MacFerrin, M. Niwano, K. Steffen, J.E. Box",Firn cold content evolution at nine sites on the Greenland ice sheet between 1998 and 2017,Cambridge University Press (CUP),Journal of Glaciology,66,591-602,2020,
10.18739/A2QF8JJ9B,10.1017/jog.2020.30,https://doi.org/10.1017/jog.2020.30,2021-02-04,"B. Vandecrux, R. S. Fausto, D. van As, W. Colgan, P. L. Langen, K. Haubner, T. Ingeman-Nielsen, A. Heilig, C. M. Stevens, M. MacFerrin, M. Niwano, K. Steffen, J.E. Box",Firn cold content evolution at nine sites on the Greenland ice sheet between 1998 and 2017,Cambridge University Press (CUP),Journal of Glaciology,66,591-602,2020,
10.5065/D6CF9N77,10.1029/2002JD002722,https://doi.org/10.1029/2002JD002722,2021-02-04,Christoph Oelke,Regional-scale modeling of soil freeze/thaw over the Arctic drainage basin,American Geophysical Union (AGU),Journal of Geophysical Research,108,NULL,2003,
10.5065/D6H13059,10.1029/2002JD002723,https://doi.org/10.1029/2002JD002723,2021-02-04,Olivier Jourdan,Statistical analysis of cloud light scattering and microphysical properties obtained from airborne measurements,American Geophysical Union (AGU),Journal of Geophysical Research,108,NULL,2003,
10.5065/D6ST7MZ0,10.1029/2003GL019300,https://doi.org/10.1029/2003GL019300,2021-02-04,"Christoph Oelke, Tingjun Zhang, Mark C. Serreze",Modeling evidence for recent warming of the Arctic soil thermal regime,American Geophysical Union (AGU),Geophysical Research Letters,31,n/a-n/a,2004,
10.5065/D6P55KMV,10.1029/2003GL019300,https://doi.org/10.1029/2003GL019300,2021-02-04,"Christoph Oelke, Tingjun Zhang, Mark C. Serreze",Modeling evidence for recent warming of the Arctic soil thermal regime,American Geophysical Union (AGU),Geophysical Research Letters,31,n/a-n/a,2004,
10.18739/A22R3NX1Z,10.1029/2009JC005387,https://doi.org/10.1029/2009JC005387,2021-02-04,"Jinlun Zhang, Yvette H. Spitz, Michael Steele, Carin Ashjian, Robert Campbell, Léo Berline, Patricia Matrai",Modeling the impact of declining sea ice on the Arctic marine planktonic ecosystem,American Geophysical Union (AGU),Journal of Geophysical Research,115,NULL,2010,
10.18739/A2SQ8QH3F,10.1029/2017JF004520,https://doi.org/10.1029/2017JF004520,2021-02-04,"K. M. Schild, C. E. Renshaw, D. I. Benn, A. Luckman, R. L. Hawley, P. How, L. Trusel, F. R. Cottier, A. Pramanik, N. R. J. Hulton","Glacier Calving Rates Due to Subglacial Discharge, Fjord Circulation, and Free Convection",American Geophysical Union (AGU),Journal of Geophysical Research: Earth Surface,123,2189-2204,2018,
10.18739/A29C6S13F,10.1029/2020GL088051,https://doi.org/10.1029/2020GL088051,2021-02-04,"Michael DeGrandpre, Wiley Evans, Mary‐Louise Timmermans, Richard Krishfield, Bill Williams, Michael Steele",Changes in the Arctic Ocean Carbon Cycle With Diminishing Ice Cover,American Geophysical Union (AGU),Geophysical Research Letters,47,NULL,2020,
10.18739/A2F47GT75,10.1029/2020GL088052,https://doi.org/10.1029/2020GL088052,2021-02-04,"O. Agapitov, D. Mourenas, A. Artemyev, S. G. Claudepierre, G. Hospodarsky, J. W. Bonnell","Lifetimes of Relativistic Electrons as Determined From Plasmaspheric Hiss Scattering Rates Statistics: Effects of
            ω
            
              pe
            
            /Ω
            
              ce
            
            and Wave Frequency Dependence on Geomagnetic Activity",American Geophysical Union (AGU),Geophysical Research Letters,47,NULL,2020,
10.18739/A28C9R46N,10.1029/2020GL088052,https://doi.org/10.1029/2020GL088052,2021-02-04,"O. Agapitov, D. Mourenas, A. Artemyev, S. G. Claudepierre, G. Hospodarsky, J. W. Bonnell","Lifetimes of Relativistic Electrons as Determined From Plasmaspheric Hiss Scattering Rates Statistics: Effects of
            ω
            
              pe
            
            /Ω
            
              ce
            
            and Wave Frequency Dependence on Geomagnetic Activity",American Geophysical Union (AGU),Geophysical Research Letters,47,NULL,2020,
10.18739/A21R6N14K,10.1029/2020GL088083,https://doi.org/10.1029/2020GL088083,2021-02-04,"Ilker Fer, Zoé Koenig, Igor E. Kozlov, Marek Ostrowski, Tom P. Rippeth, Laurie Padman, Anthony Bosse, Eivind Kolås",Tidally Forced Lee Waves Drive Turbulent Mixing Along the Arctic Ocean Margins,American Geophysical Union (AGU),Geophysical Research Letters,47,NULL,2020,
10.18739/A21R6N14K,10.1029/2020JC016174,https://doi.org/10.1029/2020JC016174,2021-02-04,"Eivind H. Kolås, Zoé Koenig, Ilker Fer, Frank Nilsen, Marika Marnela",Structure and Transport of Atlantic Water North of Svalbard From Observations in Summer and Fall 2018,American Geophysical Union (AGU),Journal of Geophysical Research: Oceans,125,NULL,2020,
10.5065/D6ZW1J2G,10.1046/j.1365-2486.2000.06017.x,https://doi.org/10.1046/j.1365-2486.2000.06017.x,2021-02-04,"A. D. Mcguire, J. S. Clein, J. M. Melillo, D. W. Kicklighter, R. A. Meier, C. J. Vorosmarty, M. C. Serreze",Modelling carbon responses of tundra ecosystems to historical and projected climate: sensitivity of pan-Arctic carbon storage to temporal and spatial variation in climate,Wiley,Global Change Biology,6,141-159,2003,
urn:uuid:20dc2a93-dfb5-4b28-98ab-05f292d1c5e6,10.1111/ecog.02205,https://doi.org/10.1111/ecog.02205,2021-02-04,"Adam M. Young, Philip E. Higuera, Paul A. Duffy, Feng Sheng Hu",Climatic thresholds shape northern high-latitude fire regimes and imply vulnerability to future climate change,Wiley,Ecography,40,606-617,2016,
10.18739/A2XP6V31W,10.1111/ecog.02205,https://doi.org/10.1111/ecog.02205,2021-02-04,"Adam M. Young, Philip E. Higuera, Paul A. Duffy, Feng Sheng Hu",Climatic thresholds shape northern high-latitude fire regimes and imply vulnerability to future climate change,Wiley,Ecography,40,606-617,2016,
10.18739/A22F7JQ7B,10.1111/ecog.02205,https://doi.org/10.1111/ecog.02205,2021-02-04,"Adam M. Young, Philip E. Higuera, Paul A. Duffy, Feng Sheng Hu",Climatic thresholds shape northern high-latitude fire regimes and imply vulnerability to future climate change,Wiley,Ecography,40,606-617,2016,
10.18739/A2QV3C348,10.1111/ecog.02205,https://doi.org/10.1111/ecog.02205,2021-02-04,"Adam M. Young, Philip E. Higuera, Paul A. Duffy, Feng Sheng Hu",Climatic thresholds shape northern high-latitude fire regimes and imply vulnerability to future climate change,Wiley,Ecography,40,606-617,2016,
10.5065/D6S180NZ,10.1111/j.1600-0889.2010.00497.x,https://doi.org/10.1111/j.1600-0889.2010.00497.x,2021-02-04,"A.D. Mcguire, D.J. Hayes, D.W. Kicklighter, M. Manizza, Q. Zhuang, M. Chen, M.J. Follows, K.R. Gurney, J.W. Mcclelland, J.M. Melillo, B.J. Peterson, R.G. Prinn",An analysis of the carbon balance of the Arctic Basin from 1997 to 2006,Informa UK Limited,Tellus B: Chemical and Physical Meteorology,62,455-474,2010,
10.18739/A2P55DG3P,10.1126/sciadv.1501704,https://doi.org/10.1126/sciadv.1501704,2021-02-04,"Max Berkelhammer, David C. Noone, Hans Christian Steen-Larsen, Adriana Bailey, Christopher J. Cox, Michael S. O’Neill, David Schneider, Konrad Steffen, James W. C. White","Surface-atmosphere decoupling limits accumulation at Summit, Greenland",American Association for the Advancement of Science (AAAS),Science Advances,2,e1501704,2016,
10.18739/A2SX6487H,10.1126/sciadv.1501704,https://doi.org/10.1126/sciadv.1501704,2021-02-04,"Max Berkelhammer, David C. Noone, Hans Christian Steen-Larsen, Adriana Bailey, Christopher J. Cox, Michael S. O’Neill, David Schneider, Konrad Steffen, James W. C. White","Surface-atmosphere decoupling limits accumulation at Summit, Greenland",American Association for the Advancement of Science (AAAS),Science Advances,2,e1501704,2016,
10.18739/A2ZC7RV13,10.1175/JCLI-D-17-0622.1,https://doi.org/10.1175/JCLI-D-17-0622.1,2021-02-04,"Mira Berdahl, Asa Rennermalm, Arno Hammann, John Mioduszweski, Sultan Hameed, Marco Tedesco, Julienne Stroeve, Thomas Mote, Tomoko Koyama, Joseph R. McConnell",Southeast Greenland Winter Precipitation Strongly Linked to the Icelandic Low Position,American Meteorological Society,Journal of Climate,31,4483-4500,2018,
10.18739/A2KD1QK7N,10.1190/geo2011-0375.1,https://doi.org/10.1190/geo2011-0375.1,2021-02-04,"Andreas A. Pfaffhuber, Stefan Hendricks, Yme A. Kvistedal","Progressing from 1D to 2D and 3D near-surface airborne electromagnetic mapping with a multisensor, airborne sea-ice explorer",Society of Exploration Geophysicists,GEOPHYSICS,77,WB109-WB117,2012,
10.18739/A22D0X,10.1029/2009JG001147,https://doi.org/10.1029/2009JG001147,2021-02-04,"David A. Lipson, Mony Jha, Theodore K. Raab, Walter C. Oechel",Reduction of iron (III) and humic substances plays a major role in anaerobic respiration in an Arctic peat soil,American Geophysical Union (AGU),Journal of Geophysical Research,115,NULL,2010,
10.18739/A2CN6Z03F,10.3354/meps08133,https://doi.org/10.3354/meps08133,2021-02-04,"Y Feng, CE Hare, K Leblanc, JM Rose, Y Zhang, GR DiTullio, PA Lee, SW Wilhelm, JM Rowe, J Sun, N Nemcek, C Gueguen, U Passow, I Benner, C Brown, DA Hutchins",Effects of increased pCO2 and temperature on the North Atlantic spring bloom. I. The phytoplankton community and biogeochemical response,Inter-Research Science Center,Marine Ecology Progress Series,388,13-25,2009,
10.18739/A2VD02,10.5194/acp-10-9931-2010,https://doi.org/10.5194/acp-10-9931-2010,2021-02-04,"J. E. Dibb, L. D. Ziemba, J. Luxford, P. Beckman","Bromide and other ions in the snow, firn air, and atmospheric boundary layer at Summit during GSHOX",Copernicus GmbH,Atmospheric Chemistry and Physics,10,9931-9942,2010,
10.18739/A2P55DG3P,10.5194/amt-8-4521-2015,https://doi.org/10.5194/amt-8-4521-2015,2021-02-04,"A. Bailey, D. Noone, M. Berkelhammer, H. C. Steen-Larsen, P. Sato",The stability and calibration of water vapor isotope ratio measurements during long-term deployments,Copernicus GmbH,Atmospheric Measurement Techniques,8,4521-4538,2015,
10.18739/A2833MX9Q,10.5194/bg-15-6033-2018,https://doi.org/10.5194/bg-15-6033-2018,2021-02-04,"Loeka L. Jongejans, Jens Strauss, Josefine Lenz, Francien Peterse, Kai Mangelsdorf, Matthias Fuchs, Guido Grosse","Organic matter characteristics in yedoma and thermokarst deposits on Baldwin Peninsula, west Alaska",Copernicus GmbH,Biogeosciences,15,6033-6048,2018,
10.18739/A2SN01440,10.5194/essd-2019-226,https://doi.org/10.5194/essd-2019-226,2021-02-04,"Claire E. Simpson, Christopher D. Arp, Yongwei Sheng, Mark L. Carroll, Benjamin M. Jones, Laurence C. Smith",Remote sensing of lake water volumes on the Arctic Coastal Plain of Northern Alaska,Copernicus GmbH,NULL,NULL,NULL,2020,
10.18739/A2TQ5RD83,10.5194/essd-2019-226,https://doi.org/10.5194/essd-2019-226,2021-02-04,"Claire E. Simpson, Christopher D. Arp, Yongwei Sheng, Mark L. Carroll, Benjamin M. Jones, Laurence C. Smith",Remote sensing of lake water volumes on the Arctic Coastal Plain of Northern Alaska,Copernicus GmbH,NULL,NULL,NULL,2020,
10.18739/A21R6N14K,10.5194/os-2020-77,https://doi.org/10.5194/os-2020-77,2021-02-04,"Zoe Koenig, Eivind H. Kolås, Ilker Fer",Structure and drivers of ocean mixing north of Svalbard in summer and fall 2018,Copernicus GmbH,NULL,NULL,NULL,2020,
10.5065/D6FQ9TN2,10.5194/tc-5-445-2011,https://doi.org/10.5194/tc-5-445-2011,2021-02-04,"M. Tedesco, N. Steiner",In-situ multispectral and bathymetric measurements over a supraglacial lake in western Greenland using a remotely controlled watercraft,Copernicus GmbH,The Cryosphere,5,445-452,2011,
10.18739/A2B56D46X,10.3189/S0022143000013861,https://doi.org/10.3189/S0022143000013861,2021-02-04,"P. J. Martin, D. A. Peel",The Spatial Distribution of 10 m Temperatures in the Antarctic Peninsula,Cambridge University Press (CUP),Journal of Glaciology,20,311-317,2017,
10.18739/A2599Z24N,10.5194/cp-13-395-2017,https://doi.org/10.5194/cp-13-395-2017,2021-02-04,"Mackenzie M. Grieman, Murat Aydin, Diedrich Fritzsche, Joseph R. McConnell, Thomas Opel, Michael Sigl, Eric S. Saltzman",Aromatic acids in a Eurasian Arctic ice core: a 2600-year proxy record of biomass burning,Copernicus GmbH,Climate of the Past,13,395-410,2017,
10.18739/A2Z02Z86P,10.1002/2016GL070457,https://doi.org/10.1002/2016GL070457,2021-02-04,"P. Bakker, A. Schmittner, J. T. M. Lenaerts, A. Abe-Ouchi, D. Bi, M. R. van den Broeke, W.-L. Chan, A. Hu, R. L. Beadling, S. J. Marsland, S. H. Mernild, O. A. Saenko, D. Swingedouw, A. Sullivan, J. Yin",Fate of the Atlantic Meridional Overturning Circulation: Strong decline under continued warming and Greenland melting,American Geophysical Union (AGU),Geophysical Research Letters,43,"12,252-12,260",2016,
10.18739/A2J64Q,10.1002/2013JC009425,https://doi.org/10.1002/2013JC009425,2021-02-04,"Torge Martin, Michael Steele, Jinlun Zhang",Seasonality and long-term trend of Arctic Ocean surface stress in a model,American Geophysical Union (AGU),Journal of Geophysical Research: Oceans,119,1723-1738,2014,
10.5065/D6JH3J7Z,10.5194/tc-11-1015-2017,https://doi.org/10.5194/tc-11-1015-2017,2021-02-04,"Xavier Fettweis, Jason E. Box, Cécile Agosta, Charles Amory, Christoph Kittel, Charlotte Lang, Dirk van As, Horst Machguth, Hubert Gallée",Reconstructions of the 1900–2015 Greenland ice sheet surface mass balance using the regional climate MAR model,Copernicus GmbH,The Cryosphere,11,1015-1033,2017,
10.18739/A2MV9S,10.5194/tc-11-1015-2017,https://doi.org/10.5194/tc-11-1015-2017,2021-02-04,"Xavier Fettweis, Jason E. Box, Cécile Agosta, Charles Amory, Christoph Kittel, Charlotte Lang, Dirk van As, Horst Machguth, Hubert Gallée",Reconstructions of the 1900–2015 Greenland ice sheet surface mass balance using the regional climate MAR model,Copernicus GmbH,The Cryosphere,11,1015-1033,2017,
10.5065/D6VH5M06,10.1007/s11027-005-9016-3,https://doi.org/10.1007/s11027-005-9016-3,2021-02-04,"C. C. Thompson, A. D. McGuire, J. S. Clein, F. S. Chapin, J. Beringer",Net Carbon Exchange Across the Arctic Tundra-Boreal Forest Transition in Alaska 1981–2000,Springer Science and Business Media LLC,Mitigation and Adaptation Strategies for Global Change,11,805-827,2006,
urn:uuid:bd090a42-f1f6-4dcf-95d5-5f47544acdec,10.5194/tc-13-3337-2019,https://doi.org/10.5194/tc-13-3337-2019,2021-02-04,"Michael A. Rawlins, Lei Cai, Svetlana L. Stuefer, Dmitry Nicolsky",Changing characteristics of runoff and freshwater export from watersheds draining northern Alaska,Copernicus GmbH,The Cryosphere,13,3337-3352,2019,
10.18739/A2NV99B3R,10.1890/14-1323.1,https://doi.org/10.1890/14-1323.1,2021-02-04,"A. R. Pearce, E. B. Rastetter, B. L. Kwiatkowski, W. B. Bowden, M. C. Mack, Y. Jiang",Recovery of arctic tundra from thermal erosion disturbance is constrained by nutrient accumulation: a modeling analysis,Wiley,Ecological Applications,25,1271-1289,2014,
10.5065/D69S1P60,10.1080/15230430.2001.12003416,https://doi.org/10.1080/15230430.2001.12003416,2021-02-04,"Anna E. Klene, Frederick E. Nelson, Nikolay I. Shiklomanov, Kenneth M. Hinkel","The N-factor in Natural Landscapes: Variability of Air and Soil-Surface Temperatures, Kuparuk River Basin, Alaska, U.S.A.",Informa UK Limited,"Arctic, Antarctic, and Alpine Research",33,140-148,2018,
10.5065/D68K776H,10.1029/2005GL022857,https://doi.org/10.1029/2005GL022857,2021-02-04,"L. R. Welp, J. T. Randerson, J. C. Finlay, S. P. Davydov, G. M. Zimova, A. I. Davydova, S. A. Zimov",A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use,American Geophysical Union (AGU),Geophysical Research Letters,32,n/a-n/a,2005,
10.18739/A2ZS2KD0Z,10.1029/2008JD010235,https://doi.org/10.1029/2008JD010235,2021-02-04,"J. Ryan Banta, Joseph R. McConnell, Markus M. Frey, Roger C. Bales, Kendrick Taylor",Spatial and temporal variability in snow accumulation at the West Antarctic Ice Sheet Divide over recent centuries,American Geophysical Union (AGU),Journal of Geophysical Research,113,NULL,2008,
10.18739/A2WP7S,10.1016/j.bios.2011.12.013,https://doi.org/10.1016/j.bios.2011.12.013,2021-02-04,"Elliot S. Friedman, Miriam A. Rosenbaum, Alexander W. Lee, David. A. Lipson, Bruce R. Land, Largus T. Angenent",A cost-effective and field-ready potentiostat that poises subsurface electrodes to monitor bacterial respiration,Elsevier BV,Biosensors and Bioelectronics,32,309-313,2011,
10.18739/A2GW6R,10.3189/172756411795931516,https://doi.org/10.3189/172756411795931516,2021-02-04,"Chris Polashenski, Don Perovich, Jackie Richter-Menge, Bruce Elder",Seasonal ice mass-balance buoys: adapting tools to the changing Arctic,Cambridge University Press (CUP),Annals of Glaciology,52,18-26,2011,
